im x,im y,roadway x,roadway y
713.555523507355,360.6980098067493,89.87658467470136,71.1259932100693
721.9576935130053,368.88028831087433,99.87658467470136,71.1259932100693
754.208049665597,400.2866268782053,129.87658467470135,71.1259932100693
762.6157724162765,408.4743128075861,139.87658467470135,71.1259932100693
807.140959429976,451.83424010605097,169.87658467470135,71.1259932100693
824.0424800324895,468.2934344118045,179.87658467470135,71.1259932100693
862.4071778056715,505.6540973947793,209.87658467470135,71.1259932100693
882.4059790659834,525.1295140491051,219.87658467470135,71.1259932100693
948.4798727348181,589.4742011343201,249.87658467470135,71.1259932100693
967.5569933275065,608.052058240423,259.87658467470135,71.1259932100693
1046.617230261678,685.0432256129565,289.87658467470135,71.1259932100693
1066.3904218674766,704.2989369976666,299.87658467470135,71.1259932100693
1193.8476354342415,828.4204934600672,329.87658467470135,71.1259932100693
1224.7833597003842,858.5466051076744,339.87658467470135,71.1259932100693
1378.4787695156335,1008.2196832610922,369.87658467470135,71.1259932100693
1435.2751555261416,1063.529662475182,379.87658467470135,71.1259932100693
757.9559847800851,355.00564297691216,89.87658467470136,83.1259932100693
767.3825894969248,363.2021763128844,99.87658467470136,83.1259932100693
801.9904503690315,393.2940804338003,129.87658467470135,83.1259932100693
812.6046659212475,402.52325405699435,139.87658467470135,83.1259932100693
858.3572633033863,442.30562543192815,169.87658467470135,83.1259932100693
875.7890565833604,457.46275559883156,179.87658467470135,83.1259932100693
919.9484684314581,495.85983516060287,209.87658467470135,83.1259932100693
941.1927303671287,514.3319474835886,219.87658467470135,83.1259932100693
1008.8178108882521,573.132676217765,249.87658467470135,83.1259932100693
1031.0630070078573,592.4751114886387,259.87658467470135,83.1259932100693
1114.6050090244312,665.1157732169771,289.87658467470135,83.1259932100693
1140.4386224225852,687.5783755819969,299.87658467470135,83.1259932100693
1266.8444879300139,797.4896237584687,329.87658467470135,83.1259932100693
1304.2289775537226,829.9958361916309,339.87658467470135,83.1259932100693
1464.666262202857,969.4977662566874,369.87658467470135,83.1259932100693
1527.1284609173547,1023.8093141979007,379.87658467470135,83.1259932100693
798.3032592643473,349.83291547892986,89.87658467470136,95.1259932100693
808.625,358.046875,99.87658467470136,95.1259932100693
845.00656819711,386.9990388004229,129.87658467470135,95.1259932100693
857.759453713844,397.1476840816852,139.87658467470135,95.1259932100693
903.8659748482983,433.8388884003166,169.87658467470135,95.1259932100693
921.5233240743393,447.89046705420805,179.87658467470135,95.1259932100693
970.9033119803735,487.18667030121304,209.87658467470135,95.1259932100693
993.0462363650429,504.80783413703296,219.87658467470135,95.1259932100693
1061.107909495262,558.9707745116999,249.87658467470135,95.1259932100693
1086.2116053204136,578.9480968082005,259.87658467470135,95.1259932100693
1172.9874975504606,648.003664511072,289.87658467470135,95.1259932100693
1204.5311657352768,673.1058658017117,299.87658467470135,95.1259932100693
1328.1762044825155,771.5016082701205,329.87658467470135,95.1259932100693
1371.3631980715147,805.8694756930494,339.87658467470135,95.1259932100693
1536.4522941727291,937.2460707339912,369.87658467470135,95.1259932100693
1603.647920695008,990.7198180778344,379.87658467470135,95.1259932100693
836.3161527841694,344.95946759177315,89.87658467470136,107.1259932100693
847.5879092326347,353.1765113459207,99.87658467470136,107.1259932100693
885.7958517443777,381.0298753544813,129.87658467470135,107.1259932100693
900.8660331594511,392.0159484333987,139.87658467470135,107.1259932100693
947.1820861405197,425.7800769971126,169.87658467470135,107.1259932100693
965.0228785967794,438.78590913090665,179.87658467470135,107.1259932100693
1019.9620575716846,478.83624551971326,209.87658467470135,107.1259932100693
1043.0020640927255,495.6322739421525,219.87658467470135,107.1259932100693
1111.256010652726,545.3889971148867,249.87658467470135,107.1259932100693
1139.3959846904866,565.902871679692,259.87658467470135,107.1259932100693
1229.354700257521,631.482243027968,289.87658467470135,107.1259932100693
1267.0780856423173,658.9823677581863,299.87658467470135,107.1259932100693
1387.1488106631402,746.5132158207033,329.87658467470135,107.1259932100693
1436.4733515690039,782.4705142798892,339.87658467470135,107.1259932100693
1605.953798454126,906.0207572162623,369.87658467470135,107.1259932100693
1678.0220037453184,958.558052434457,379.87658467470135,107.1259932100693
874.5075106282475,340.0631396630452,89.87658467470136,119.1259932100693
886.6239210850802,348.297009864365,99.87658467470136,119.1259932100693
926.1099229484663,375.1302551782732,129.87658467470135,119.1259932100693
943.4906832298136,386.94158532978406,139.87658467470135,119.1259932100693
989.1524294357525,417.97164103520885,169.87658467470135,119.1259932100693
1006.8872738598905,430.0235938432787,179.87658467470135,119.1259932100693
1066.947961946397,470.8386447750813,209.87658467470135,119.1259932100693
1090.5746182892792,486.8944578652344,219.87658467470135,119.1259932100693
1158.0156576200418,532.7249260612386,249.87658467470135,119.1259932100693
1188.9514460928172,553.7477585055354,259.87658467470135,119.1259932100693
1281.045475327964,616.3314986107691,289.87658467470135,119.1259932100693
1324.6706726520802,645.9775900463045,299.87658467470135,119.1259932100693
1439.7892250247658,724.2079554979806,329.87658467470135,119.1259932100693
1494.721174504655,761.5377029123896,339.87658467470135,119.1259932100693
1666.9841427534293,878.6013271687491,369.87658467470135,119.1259932100693
1743.1803341933305,930.3814771055868,379.87658467470135,119.1259932100693
im space-> roadway marking coordinate system Homography Matrix
0.6791811184722334,6.802046239390925,-2414.786878615753
1.4241129230055598,-0.5058969472743381,-424.4561983323214
-0.0002953596560259002,0.013854897072763162,1.0
